var_num	P-A	GOOD?
0	-1.00132585578	BAD
1	-2.03752951608	BAD
2	-0.0994779841214	GOOD
3	-1.00000609672	BAD
4	-7.31375528938e-05	GOOD
5	-2.02930824051	BAD
6	-2.01502652797e-06	GOOD
7	-0.0635604875515	GOOD
8	-7.89194356221e-06	GOOD
9	-2.49225087046e-06	GOOD
10	-2.582085125	BAD
11	-1.00000204396	BAD
12	-0.00105794919268	GOOD
13	-2.00013864534	BAD
14	-1.00000890405	BAD
15	-9.28473340323e-07	GOOD
16	-1.48795788388	BAD
17	-0.00515796689489	GOOD

9	9
