var_num	P-A	GOOD?
0	0.998674144218	BAD
1	-1.03752951608	BAD
2	-0.0994779841214	GOOD
3	-6.09672155871e-06	GOOD
4	-1.00007313755	BAD
5	-0.0293082405123	GOOD
6	-2.00000201503	BAD
7	-2.06356048755	BAD
8	-7.89194356221e-06	GOOD
9	-1.00000249225	BAD
10	-0.582085124996	BAD
11	-1.00000204396	BAD
12	-0.00105794919268	GOOD
13	-1.00013864534	BAD
14	-8.90404718079e-06	GOOD
15	-9.28473340323e-07	GOOD
16	-2.48795788388	BAD
17	-0.00515796689489	GOOD

8	10
