var_num	P-A	GOOD?
0	0.998674144218	BAD
1	-0.037529516076	GOOD
2	-0.0994779841214	GOOD
3	-2.00000609672	BAD
4	-7.31375528938e-05	GOOD
5	-2.02930824051	BAD
6	-1.00000201503	BAD
7	-3.06356048755	BAD
8	-1.00000789194	BAD
9	-2.00000249225	BAD
10	-1.582085125	BAD
11	-1.00000204396	BAD
12	-0.00105794919268	GOOD
13	-0.000138645341209	GOOD
14	-1.00000890405	BAD
15	-2.00000092847	BAD
16	-1.48795788388	BAD
17	-2.00515796689	BAD

5	13
