var_num	P-A	GOOD?
0	-0.00132585578164	GOOD
1	-1.03752951608	BAD
2	-1.09947798412	BAD
3	-1.00000609672	BAD
4	-7.31375528938e-05	GOOD
5	-0.0293082405123	GOOD
6	-1.00000201503	BAD
7	-2.06356048755	BAD
8	-7.89194356221e-06	GOOD
9	-2.00000249225	BAD
10	-1.582085125	BAD
11	-2.0439613494e-06	GOOD
12	-0.00105794919268	GOOD
13	-0.000138645341209	GOOD
14	-8.90404718079e-06	GOOD
15	-1.00000092847	BAD
16	-2.48795788388	BAD
17	-0.00515796689489	GOOD

9	9
