var_num	P-A	GOOD?
0	-1.00132585578	BAD
1	-1.03752951608	BAD
2	-2.09947798412	BAD
3	-1.00000609672	BAD
4	-2.00007313755	BAD
5	-0.0293082405123	GOOD
6	-2.01502652797e-06	GOOD
7	-3.06356048755	BAD
8	-7.89194356221e-06	GOOD
9	-2.49225087046e-06	GOOD
10	-0.582085124996	BAD
11	-1.00000204396	BAD
12	-1.00105794919	BAD
13	-2.00013864534	BAD
14	-2.00000890405	BAD
15	-1.00000092847	BAD
16	-2.48795788388	BAD
17	-0.00515796689489	GOOD

5	13
