var_num	P-A	GOOD?
0	-0.00132585578164	GOOD
1	-1.03752951608	BAD
2	-2.09947798412	BAD
3	-6.09672155871e-06	GOOD
4	-2.00007313755	BAD
5	-0.0293082405123	GOOD
6	-2.01502652797e-06	GOOD
7	-2.06356048755	BAD
8	-7.89194356221e-06	GOOD
9	-1.00000249225	BAD
10	-1.582085125	BAD
11	-2.00000204396	BAD
12	-1.00105794919	BAD
13	-0.000138645341209	GOOD
14	-8.90404718079e-06	GOOD
15	-9.28473340323e-07	GOOD
16	-2.48795788388	BAD
17	-0.00515796689489	GOOD

9	9
