var_num	P-A	GOOD?
0	0.998674144218	BAD
1	-0.037529516076	GOOD
2	0.900522015879	BAD
3	0.999993903278	BAD
4	0.999926862447	BAD
5	-0.0293082405123	GOOD
6	-2.01502652797e-06	GOOD
7	-1.06356048755	BAD
8	-7.89194356221e-06	GOOD
9	-2.49225087046e-06	GOOD
10	-1.582085125	BAD
11	-1.00000204396	BAD
12	-2.00105794919	BAD
13	-1.00013864534	BAD
14	-2.00000890405	BAD
15	-2.00000092847	BAD
16	-0.487957883876	GOOD
17	-2.00515796689	BAD

6	12
