var_num	P-A	GOOD?
0	0.998674144218	BAD
1	-0.037529516076	GOOD
2	-0.0994779841214	GOOD
3	-2.00000609672	BAD
4	-7.31375528938e-05	GOOD
5	-2.02930824051	BAD
6	-2.01502652797e-06	GOOD
7	-2.06356048755	BAD
8	-2.00000789194	BAD
9	-2.00000249225	BAD
10	-0.582085124996	BAD
11	-2.00000204396	BAD
12	-0.00105794919268	GOOD
13	-1.00013864534	BAD
14	-2.00000890405	BAD
15	-9.28473340323e-07	GOOD
16	-1.48795788388	BAD
17	-0.00515796689489	GOOD

7	11
