var_num	P-A	GOOD?
0	-0.00132585578164	GOOD
1	-0.037529516076	GOOD
2	-0.0994779841214	GOOD
3	-2.00000609672	BAD
4	-7.31375528938e-05	GOOD
5	-0.0293082405123	GOOD
6	-1.00000201503	BAD
7	-2.06356048755	BAD
8	-2.00000789194	BAD
9	-2.49225087046e-06	GOOD
10	-1.582085125	BAD
11	-2.0439613494e-06	GOOD
12	-0.00105794919268	GOOD
13	-0.000138645341209	GOOD
14	-8.90404718079e-06	GOOD
15	-9.28473340323e-07	GOOD
16	-0.487957883876	GOOD
17	-1.00515796689	BAD

12	6
