var_num	P-A	GOOD?
0	0.998674144218	BAD
1	-0.037529516076	GOOD
2	-0.0994779841214	GOOD
3	-1.00000609672	BAD
4	-7.31375528938e-05	GOOD
5	-0.0293082405123	GOOD
6	-2.01502652797e-06	GOOD
7	-0.0635604875515	GOOD
8	-2.00000789194	BAD
9	-2.00000249225	BAD
10	-1.582085125	BAD
11	-1.00000204396	BAD
12	-0.00105794919268	GOOD
13	-0.000138645341209	GOOD
14	-8.90404718079e-06	GOOD
15	-9.28473340323e-07	GOOD
16	-1.48795788388	BAD
17	-0.00515796689489	GOOD

11	7
