var_num	P-A	GOOD?
0	0.998674144218	BAD
1	-1.03752951608	BAD
2	-1.09947798412	BAD
3	-6.09672155871e-06	GOOD
4	-1.00007313755	BAD
5	-0.0293082405123	GOOD
6	-2.01502652797e-06	GOOD
7	-0.0635604875515	GOOD
8	-2.00000789194	BAD
9	-2.00000249225	BAD
10	-1.582085125	BAD
11	-2.00000204396	BAD
12	-1.00105794919	BAD
13	-0.000138645341209	GOOD
14	-1.00000890405	BAD
15	-9.28473340323e-07	GOOD
16	-0.487957883876	GOOD
17	-1.00515796689	BAD

7	11
