var_num	P-A	GOOD?
0	-0.00132585578164	GOOD
1	-1.03752951608	BAD
2	-2.09947798412	BAD
3	-1.00000609672	BAD
4	-1.00007313755	BAD
5	-0.0293082405123	GOOD
6	-1.00000201503	BAD
7	-3.06356048755	BAD
8	-7.89194356221e-06	GOOD
9	-1.00000249225	BAD
10	-0.582085124996	BAD
11	-2.0439613494e-06	GOOD
12	-2.00105794919	BAD
13	-1.00013864534	BAD
14	-8.90404718079e-06	GOOD
15	-1.00000092847	BAD
16	-0.487957883876	GOOD
17	-0.00515796689489	GOOD

7	11
