var_num	P-A	GOOD?
0	1.0	BAD
1	-1.0	BAD
2	3.22035367635e-111	GOOD
3	1.00633502566e-103	GOOD
4	9.56575131674e-105	GOOD
5	-1.0	BAD
6	-1.0	BAD
7	-2.0	BAD
8	-1.0	BAD
9	-1.0	BAD
10	-2.0	BAD
11	-2.0	BAD
12	-3.0	BAD
13	-2.0	BAD
14	-3.0	BAD
15	-3.0	BAD
16	-1.0	BAD
17	-3.0	BAD

3	15
