var_num	P-A	GOOD?
0	0.0	GOOD
1	1.19040407675e-110	GOOD
2	-1.0	BAD
3	1.00633502566e-103	GOOD
4	9.56575131674e-105	GOOD
5	-1.0	BAD
6	1.44659766729e-101	GOOD
7	6.66492738238e-174	GOOD
8	-3.0	BAD
9	7.16901321997e-121	GOOD
10	1.44659766729e-101	GOOD
11	-3.0	BAD
12	-1.0	BAD
13	8.48029964745e-128	GOOD
14	-2.0	BAD
15	-1.0	BAD
16	-1.0	BAD
17	-1.0	BAD

9	9
