var_num	P-A	GOOD?
0	0.0	GOOD
1	-2.0	BAD
2	-1.0	BAD
3	-2.0	BAD
4	-1.0	BAD
5	2.34563709056e-76	GOOD
6	-3.0	BAD
7	-2.0	BAD
8	-1.0	BAD
9	-1.0	BAD
10	-2.0	BAD
11	-3.0	BAD
12	-2.0	BAD
13	-1.0	BAD
14	-1.0	BAD
15	-1.0	BAD
16	-2.0	BAD
17	-1.0	BAD

2	16
