var_num	P-A	GOOD?
0	0.0	GOOD
1	-1.0	BAD
2	-1.0	BAD
3	-1.0	BAD
4	-1.0	BAD
5	-1.0	BAD
6	-2.0	BAD
7	-3.0	BAD
8	-3.0	BAD
9	-2.0	BAD
10	-2.0	BAD
11	-3.0	BAD
12	-1.0	BAD
13	-2.0	BAD
14	-2.0	BAD
15	-1.0	BAD
16	-1.0	BAD
17	-1.0	BAD

1	17
