var_num	P-A	GOOD?
0	0.0	GOOD
1	1.19040407675e-110	GOOD
2	3.22035367635e-111	GOOD
3	1.00633502566e-103	GOOD
4	9.56575131674e-105	GOOD
5	-2.0	BAD
6	-1.0	BAD
7	-4.0	BAD
8	-3.0	BAD
9	7.16901321997e-121	GOOD
10	1.44659766729e-101	GOOD
11	4.07155400594e-127	GOOD
12	7.05631681673e-111	GOOD
13	8.48029964745e-128	GOOD
14	-3.0	BAD
15	2.59601875186e-74	GOOD
16	-1.0	BAD
17	-1.0	BAD

11	7
